entrées;horodatage;id_erp;Nom;geo_point_2d
68;2008-07-18T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
51;2017-02-21T15:00:00+01:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
125;2008-07-22T17:00:00+02:00;;PARC FLORAL DE LA SOURCE;
11;2017-08-01T18:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
71;2008-07-23T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
2;2017-02-26T18:00:00+01:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
33;2008-07-24T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
8;2017-08-03T14:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
30;2008-07-25T20:00:00+02:00;;PARC FLORAL DE LA SOURCE;
2;2017-03-07T15:00:00+01:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
176;2008-07-27T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
26;2017-08-10T18:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
17;2008-07-28T19:00:00+02:00;;PARC FLORAL DE LA SOURCE;
1;2017-03-14T16:00:00+01:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
61;2008-07-29T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
5;2017-08-12T15:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
132;2008-07-29T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
8;2017-03-19T16:00:00+01:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
33;2008-08-03T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
32;2017-08-13T18:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
42;2008-08-05T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
1;2017-03-22T16:00:00+01:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
177;2008-08-06T19:00:00+02:00;;PARC FLORAL DE LA SOURCE;
8;2017-04-15T16:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
14;2008-08-07T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
12;2017-04-18T12:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
6;2008-08-08T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
22;2017-09-14T17:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
4;2008-08-08T13:00:00+02:00;;PARC FLORAL DE LA SOURCE;
15;2017-04-19T16:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
18;2008-08-08T19:00:00+02:00;;PARC FLORAL DE LA SOURCE;
3;2017-04-26T18:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
30;2008-08-09T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
32;2017-09-16T14:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
165;2008-08-09T17:00:00+02:00;;PARC FLORAL DE LA SOURCE;
2;2017-05-02T13:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
22;2008-08-11T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
3;2017-09-19T15:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2008-08-12T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
3;2017-05-16T19:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
47;2008-08-13T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
6;2017-09-20T11:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
71;2008-08-14T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
4;2017-05-18T13:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
67;2008-08-14T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
9;2017-09-20T14:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
49;2008-08-15T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
4;2017-05-23T17:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
50;2008-08-16T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
2;2017-05-24T12:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
20;2008-08-16T19:00:00+02:00;;PARC FLORAL DE LA SOURCE;
4;2017-09-23T12:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
29;2008-08-18T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
21;2017-05-27T18:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
55;2008-08-19T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
1;2017-09-26T14:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
5;2008-08-22T17:00:00+02:00;;PARC FLORAL DE LA SOURCE;
7;2017-06-03T13:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
2;2008-08-23T11:00:00+02:00;;PARC FLORAL DE LA SOURCE;
5;2017-09-29T19:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
137;2008-08-23T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
26;2017-06-04T18:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
49;2008-08-23T19:00:00+02:00;;PARC FLORAL DE LA SOURCE;
12;2017-10-04T18:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
84;2008-08-24T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
8;2017-06-18T13:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
37;2008-08-26T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
9;2017-10-05T18:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
130;2008-08-26T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
3;2017-10-12T14:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
41;2008-08-27T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
8;2017-10-13T15:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
88;2008-08-30T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
79;2017-10-15T18:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
42;2008-08-31T13:00:00+02:00;;PARC FLORAL DE LA SOURCE;
2;2017-10-20T15:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
3;2008-09-02T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
17;2017-10-24T12:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
22;2008-09-02T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
10;2017-10-24T17:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2008-09-03T11:00:00+02:00;;PARC FLORAL DE LA SOURCE;
71;2017-10-25T12:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
13;2008-09-04T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
78;2017-10-25T13:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
19;2008-09-06T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
9;2017-11-02T11:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
35;2008-09-07T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
5;2017-06-22T18:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
82;2008-09-07T17:00:00+02:00;;PARC FLORAL DE LA SOURCE;
15;2017-11-04T16:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2013-09-09T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
14;2017-06-24T16:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
9;2013-09-10T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
10;2017-11-05T18:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
14;2013-09-11T13:00:00+02:00;;PARC FLORAL DE LA SOURCE;
3;2017-06-29T19:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
11;2013-09-12T17:00:00+02:00;;PARC FLORAL DE LA SOURCE;
8;2017-11-08T13:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2013-09-12T19:00:00+02:00;;PARC FLORAL DE LA SOURCE;
13;2017-07-02T13:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
2;2013-09-13T19:00:00+02:00;;PARC FLORAL DE LA SOURCE;
131;2017-11-08T16:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
133;2013-09-15T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
14;2017-07-08T18:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
6;2013-09-16T13:00:00+02:00;;PARC FLORAL DE LA SOURCE;
12;2017-11-12T16:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
5;2013-09-23T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
14;2017-07-13T13:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
16;2013-09-26T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
24;2017-07-15T17:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
6;2013-09-27T13:00:00+02:00;;PARC FLORAL DE LA SOURCE;
2;2017-11-18T12:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
8;2013-09-27T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
9;2017-07-16T18:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
8;2013-09-27T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
14;2017-11-19T14:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2013-09-30T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
8;2017-07-18T13:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
11;2013-10-02T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
8;2017-11-19T18:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
19;2013-10-02T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
52;2017-11-24T19:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
26;2013-10-02T17:00:00+02:00;;PARC FLORAL DE LA SOURCE;
7;2017-07-22T12:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
16;2013-10-05T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
10;2017-11-25T17:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
7;2013-10-09T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
12;2017-07-22T17:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
2;2013-10-15T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
28;2017-11-26T16:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
5;2013-10-15T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
15;2017-07-23T13:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
6;2013-10-18T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
23;2017-11-29T10:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
12;2013-10-19T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
18;2017-07-23T17:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
5;2013-10-20T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
3;2017-12-01T13:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
75;2013-10-20T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
3;2017-07-26T19:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
50;2013-10-21T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
25;2017-12-03T17:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
9;2013-10-22T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
22;2017-07-28T17:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
22;2013-10-24T13:00:00+02:00;;PARC FLORAL DE LA SOURCE;
176;2017-12-06T19:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
3;2013-10-25T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
4;2017-12-07T14:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
8;2013-10-25T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
26;2017-08-05T16:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
2;2013-10-27T11:00:00+01:00;;PARC FLORAL DE LA SOURCE;
29;2017-12-12T14:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
6;2013-10-27T12:00:00+01:00;;PARC FLORAL DE LA SOURCE;
20;2017-08-11T16:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
2;2013-10-29T18:00:00+01:00;;PARC FLORAL DE LA SOURCE;
2;2017-12-14T12:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
53;2013-10-31T17:00:00+01:00;;PARC FLORAL DE LA SOURCE;
24;2017-08-13T16:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
27;2013-11-02T15:00:00+01:00;;PARC FLORAL DE LA SOURCE;
26;2017-12-15T16:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
13;2013-11-03T13:00:00+01:00;;PARC FLORAL DE LA SOURCE;
18;2017-08-17T18:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
14;2013-11-06T16:00:00+01:00;;PARC FLORAL DE LA SOURCE;
2;2017-12-17T18:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
3;2014-03-09T16:00:00+01:00;;PARC FLORAL DE LA SOURCE;
18;2017-08-19T14:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
67;2014-03-20T16:00:00+01:00;;PARC FLORAL DE LA SOURCE;
119;2017-12-19T15:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
5;2014-03-22T13:00:00+01:00;;PARC FLORAL DE LA SOURCE;
4;2017-12-19T17:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
23;2014-03-23T11:00:00+01:00;;PARC FLORAL DE LA SOURCE;
6;2017-12-19T18:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
33;2014-03-23T12:00:00+01:00;;PARC FLORAL DE LA SOURCE;
2;2017-12-20T14:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
11;2014-03-23T14:00:00+01:00;;PARC FLORAL DE LA SOURCE;
2;2017-12-23T12:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
12;2014-03-24T17:00:00+01:00;;PARC FLORAL DE LA SOURCE;
3;2017-12-24T17:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
7;2014-03-25T16:00:00+01:00;;PARC FLORAL DE LA SOURCE;
9;2017-12-27T14:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
17;2014-03-27T15:00:00+01:00;;PARC FLORAL DE LA SOURCE;
13;2017-12-28T12:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
47;2014-03-30T13:00:00+02:00;;PARC FLORAL DE LA SOURCE;
16;2017-12-28T15:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
70;2014-03-30T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
40;2017-12-29T16:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
49;2014-03-30T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
10;2017-12-29T19:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
41;2014-03-30T19:00:00+02:00;;PARC FLORAL DE LA SOURCE;
30;2018-01-03T16:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
14;2014-03-31T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
6;2018-01-05T17:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
4;2014-04-01T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
58;2018-01-07T15:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2014-04-01T13:00:00+02:00;;PARC FLORAL DE LA SOURCE;
112;2018-01-07T16:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
25;2014-04-01T17:00:00+02:00;;PARC FLORAL DE LA SOURCE;
62;2018-01-09T11:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
40;2014-04-02T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
125;2018-01-12T11:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
16;2014-04-04T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
4;2018-01-12T12:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
15;2014-04-05T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
5;2018-01-12T17:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
155;2014-04-05T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
117;2017-07-23T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
76;2014-04-06T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
88;2017-07-26T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
30;2018-09-16T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
159;2017-07-30T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
195;2014-04-12T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
60;2017-07-31T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
21;2018-09-18T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
93;2017-07-31T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
1;2018-09-18T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
50;2017-07-31T19:00:00+02:00;;PARC FLORAL DE LA SOURCE;
28;2014-04-14T13:00:00+02:00;;PARC FLORAL DE LA SOURCE;
36;2017-08-03T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
14;2018-09-20T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
16;2017-08-03T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
25;2014-04-15T13:00:00+02:00;;PARC FLORAL DE LA SOURCE;
110;2017-08-03T17:00:00+02:00;;PARC FLORAL DE LA SOURCE;
13;2018-09-23T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
29;2017-08-03T19:00:00+02:00;;PARC FLORAL DE LA SOURCE;
28;2014-04-19T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
41;2017-08-05T19:00:00+02:00;;PARC FLORAL DE LA SOURCE;
2;2018-09-24T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
38;2017-08-07T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
24;2014-04-21T19:00:00+02:00;;PARC FLORAL DE LA SOURCE;
127;2017-08-07T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
16;2018-09-26T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
34;2017-08-08T13:00:00+02:00;;PARC FLORAL DE LA SOURCE;
101;2014-04-22T17:00:00+02:00;;PARC FLORAL DE LA SOURCE;
41;2017-08-10T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
4;2018-10-03T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
1;2017-08-10T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
18;2014-04-25T13:00:00+02:00;;PARC FLORAL DE LA SOURCE;
13;2017-08-10T17:00:00+02:00;;PARC FLORAL DE LA SOURCE;
14;2018-10-05T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
29;2017-08-11T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
3;2014-04-28T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
36;2017-08-11T13:00:00+02:00;;PARC FLORAL DE LA SOURCE;
27;2018-10-05T17:00:00+02:00;;PARC FLORAL DE LA SOURCE;
67;2017-08-13T19:00:00+02:00;;PARC FLORAL DE LA SOURCE;
55;2014-05-02T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
120;2017-08-14T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
66;2018-10-07T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
20;2017-08-18T19:00:00+02:00;;PARC FLORAL DE LA SOURCE;
1;2014-05-03T10:00:00+02:00;;PARC FLORAL DE LA SOURCE;
66;2017-08-19T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
14;2018-10-09T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
156;2017-08-20T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
23;2014-05-05T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
11;2017-08-21T19:00:00+02:00;;PARC FLORAL DE LA SOURCE;
10;2018-10-12T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
27;2017-08-22T19:00:00+02:00;;PARC FLORAL DE LA SOURCE;
35;2018-10-13T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
31;2017-08-25T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
13;2018-10-16T17:00:00+02:00;;PARC FLORAL DE LA SOURCE;
91;2017-08-27T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
31;2014-05-08T13:00:00+02:00;;PARC FLORAL DE LA SOURCE;
70;2017-08-29T17:00:00+02:00;;PARC FLORAL DE LA SOURCE;
8;2018-10-18T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
33;2017-09-02T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
17;2014-05-08T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
12;2017-09-02T13:00:00+02:00;;PARC FLORAL DE LA SOURCE;
32;2018-10-20T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
26;2017-09-02T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
22;2014-05-09T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
93;2017-09-02T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
108;2018-10-24T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
12;2017-09-04T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
307;2018-10-27T20:00:00+02:00;;PARC FLORAL DE LA SOURCE;
15;2017-09-05T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
68;2018-10-28T14:00:00+01:00;;PARC FLORAL DE LA SOURCE;
28;2017-09-05T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
11;2018-10-30T17:00:00+01:00;;PARC FLORAL DE LA SOURCE;
10;2017-09-05T19:00:00+02:00;;PARC FLORAL DE LA SOURCE;
3;2018-11-01T13:00:00+01:00;;PARC FLORAL DE LA SOURCE;
33;2017-09-07T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
33;2018-11-03T13:00:00+01:00;;PARC FLORAL DE LA SOURCE;
2;2017-09-08T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
111;2018-11-03T17:00:00+01:00;;PARC FLORAL DE LA SOURCE;
46;2017-09-10T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
40;2018-11-04T11:00:00+01:00;;PARC FLORAL DE LA SOURCE;
2;2017-09-10T20:00:00+02:00;;PARC FLORAL DE LA SOURCE;
76;2012-06-27T17:00:00+02:00;;PARC FLORAL DE LA SOURCE;
2;2017-09-11T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
27;2012-06-28T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
15;2017-09-11T16:00:00+02:00;;PARC FLORAL DE LA SOURCE;
49;2012-06-28T17:00:00+02:00;;PARC FLORAL DE LA SOURCE;
13;2017-09-11T17:00:00+02:00;;PARC FLORAL DE LA SOURCE;
19;2012-06-29T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
1;2017-09-12T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
49;2012-06-30T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
13;2017-09-16T12:00:00+02:00;;PARC FLORAL DE LA SOURCE;
6;2012-06-30T14:00:00+02:00;;PARC FLORAL DE LA SOURCE;
85;2017-09-16T18:00:00+02:00;;PARC FLORAL DE LA SOURCE;
21;2012-06-30T15:00:00+02:00;;PARC FLORAL DE LA SOURCE;
12;2017-09-20T19:00:00+02:00;;PARC FLORAL DE LA SOURCE;
